name	plot	weight	weightRatio	presence	no	date	block	position	watering	seedmix	seetDensity	substrate	brickType	brickRatio	acid	grassMass	forbMass	vegCov4	vegCov6	vegCov8	vegCov10	vegCov11	vegCov13	extraspecNo	specPres	specAbs	estRate
Medicago_lupulina	Ce2	0.01	0.025	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Onobrychis_viciifolia	Ce2	0.05	0.109	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Phleum_pratense	Ce2	0.01	0.017	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Plantago_lanceolata	Ce2	0.03	0.071	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Poa_angustifolia	Ce2	0.04	0.074	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Prunella_vulgaris	Ce2	0.01	0.024	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Ranunculus_bulbosus	Ce2	0.06	0.118	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Silene_flos-cuculi	Ce2	0.02	0.036	1	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Veronica_chamaedrys	Ce2	0.01	0.02	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Vicia_cracca	Ce2	0.01	0.016	0	58	NA	C	o	3	Robust	4	NA	Demolition	5	Acid	3.9	21	32.3	48.1	56.5	63	70.7	58.7	1	11	9	0.55
Alopecurus_pratensis	Ce3	0.02	0.032	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Bromus_erectus	Ce3	0.09	0.178	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Bromus_hordeaceus	Ce3	0.02	0.047	1	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Cardamine_pratensis	Ce3	0	0.002	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Crepis_biennis	Ce3	0	0.003	1	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Cynosurus_cristatus	Ce3	0.05	0.107	1	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Daucus_carota	Ce3	0	0.001	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Hypochaeris_radicata	Ce3	0	0	1	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Leontodon_hispidus	Ce3	0.01	0.015	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Medicago_lupulina	Ce3	0.02	0.049	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Onobrychis_viciifolia	Ce3	0	0.001	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Plantago_lanceolata	Ce3	0	0.001	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Plantago_media	Ce3	0.01	0.021	1	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Primula_veris	Ce3	0.04	0.088	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Prunella_vulgaris	Ce3	0.03	0.061	1	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Ranunculus_acris	Ce3	0	0.002	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Saxifraga_granulata	Ce3	0.02	0.041	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Silene_dioica	Ce3	0.06	0.115	1	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Trisetum_flavescens	Ce3	0.11	0.236	1	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Vicia_sepium	Ce3	0	0	0	59	NA	C	o	3	Vigorous	4	NA	Demolition	30	Acid	8.5	8.4	24.8	37.5	38.3	56.2	58.1	57.2	2	8	12	0.4
Achillea_millefolium	Ce4	0	0	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Alopecurus_pratensis	Ce4	0.02	0.037	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Campanula_glomerata	Ce4	0.09	0.194	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Campanula_rotundifolia	Ce4	0	0.001	0	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Daucus_carota	Ce4	0	0.001	0	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Festuca_rubra	Ce4	0	0.003	0	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Galium_album	Ce4	0	0.001	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Helictotrichon_pubescens	Ce4	0.18	0.365	0	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Hypochaeris_radicata	Ce4	0	0	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Leontodon_hispidus	Ce4	0.02	0.043	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Leucanthemum_vulgare	Ce4	0	0	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Medicago_lupulina	Ce4	0.01	0.03	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Onobrychis_viciifolia	Ce4	0.01	0.015	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Phleum_pratense	Ce4	0.08	0.16	0	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Plantago_media	Ce4	0	0.003	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Primula_veris	Ce4	0.05	0.095	0	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Ranunculus_acris	Ce4	0	0.008	0	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Silene_flos-cuculi	Ce4	0	0.003	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Trisetum_flavescens	Ce4	0.02	0.035	1	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Vicia_sepium	Ce4	0	0.005	0	60	NA	C	o	3	Vigorous	4	NA	Demolition	5	Acid	13.7	3.2	18.1	28.4	39.7	56	57.1	52.2	0	12	8	0.6
Achillea_millefolium	D05	0	0	1	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Agrostis_capillaris	D05	0	0	1	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Campanula_rotundifolia	D05	0	0	1	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Crepis_biennis	D05	0	0	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Cynosurus_cristatus	D05	0.03	0.065	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Daucus_carota	D05	0	0	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Festuca_rubra	D05	0	0	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Helictotrichon_pubescens	D05	0.01	0.017	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Leontodon_hispidus	D05	0.1	0.206	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Luzula_campestris	D05	0	0	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Medicago_lupulina	D05	0.06	0.115	1	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Onobrychis_viciifolia	D05	0.02	0.035	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Plantago_lanceolata	D05	0	0	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Poa_angustifolia	D05	0.1	0.218	1	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Ranunculus_bulbosus	D05	0.12	0.252	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Saxifraga_granulata	D05	0	0	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Thymus_pulegioides	D05	0	0	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Tragopogon_pratensis	D05	0.04	0.093	1	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Veronica_chamaedrys	D05	0	0	1	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Vicia_cracca	D05	0	0	0	65	NA	D	c	3	Robust	4	NA	Clean	30	Acid	5.2	5.6	10.6	15.3	29.8	53.1	56.8	40.7	0	7	13	0.35
Achillea_millefolium	D07	0.02	0.044	1	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Anthoxanthum_odoratum	D07	0	0	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Bromus_hordeaceus	D07	0	0	1	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Campanula_glomerata	D07	0.03	0.055	1	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Campanula_rotundifolia	D07	0	0.003	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Cynosurus_cristatus	D07	0	0.004	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Daucus_carota	D07	0.01	0.028	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Festuca_rubra	D07	0.14	0.294	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Galium_album	D07	0	0	1	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Geranium_pratense	D07	0.07	0.146	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Helictotrichon_pubescens	D07	0	0.002	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Luzula_campestris	D07	0	0	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Medicago_lupulina	D07	0.07	0.138	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Plantago_media	D07	0.04	0.082	1	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Ranunculus_bulbosus	D07	0.09	0.191	1	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Saxifraga_granulata	D07	0	0	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Silene_dioica	D07	0	0	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Veronica_chamaedrys	D07	0	0	1	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Vicia_cracca	D07	0.01	0.012	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Vicia_sepium	D07	0	0	0	67	NA	D	c	3	Robust	4	NA	Clean	5	Acid	2.9	9	22.1	39.7	54.8	66.6	71	69.6	1	7	13	0.35
Achillea_millefolium	D13	0	0.005	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Agrostis_capillaris	D13	0	0.008	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Alopecurus_pratensis	D13	0.01	0.029	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Bromus_erectus	D13	0.12	0.257	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Campanula_rotundifolia	D13	0.03	0.07	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Cardamine_pratensis	D13	0	0	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Festuca_rubra	D13	0	0.002	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Geranium_pratense	D13	0	0.006	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Leucanthemum_vulgare	D13	0	0	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Luzula_campestris	D13	0	0	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Onobrychis_viciifolia	D13	0.02	0.042	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Plantago_lanceolata	D13	0	0	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Ranunculus_bulbosus	D13	0	0	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Saxifraga_granulata	D13	0.01	0.017	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Silene_dioica	D13	0.1	0.209	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Thymus_pulegioides	D13	0.02	0.043	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Tragopogon_pratensis	D13	0	0	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Trisetum_flavescens	D13	0.15	0.304	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Vicia_cracca	D13	0	0.003	1	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Vicia_sepium	D13	0	0.005	0	73	NA	D	c	3	Vigorous	4	NA	Clean	30	Acid	5.3	6.6	11.5	21.4	32.7	47.3	54.9	62.7	0	9	11	0.45
Bromus_hordeaceus	D15	0.09	0.183	1	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Campanula_patula	D15	0.05	0.1	1	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Cardamine_pratensis	D15	0	0	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Crepis_biennis	D15	0	0	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Cynosurus_cristatus	D15	0.15	0.314	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Festuca_rubra	D15	0	0	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Galium_album	D15	0	0	1	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Geranium_pratense	D15	0.03	0.066	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Helictotrichon_pubescens	D15	0.03	0.057	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Hypochaeris_radicata	D15	0	0	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Medicago_lupulina	D15	0.02	0.05	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Onobrychis_viciifolia	D15	0	0	1	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Plantago_lanceolata	D15	0	0	1	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Poa_angustifolia	D15	0.02	0.046	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Primula_veris	D15	0.09	0.184	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Ranunculus_bulbosus	D15	0	0	1	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Saxifraga_granulata	D15	0	0	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Silene_dioica	D15	0	0	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Tragopogon_pratensis	D15	0	0	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Vicia_cracca	D15	0	0	0	75	NA	D	c	3	Vigorous	4	NA	Clean	5	Acid	10.5	0.2	16.8	24	29.6	49.8	60	56.7	1	6	14	0.3
Achillea_millefolium	De1	0.02	0.041	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Agrostis_capillaris	De1	0.01	0.014	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Anthoxanthum_odoratum	De1	0.01	0.021	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Campanula_glomerata	De1	0.02	0.041	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Campanula_rotundifolia	De1	0.01	0.027	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Cynosurus_cristatus	De1	0.02	0.052	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Galium_album	De1	0.01	0.025	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Helictotrichon_pubescens	De1	0.04	0.079	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Hypochaeris_radicata	De1	0	0.005	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Medicago_lupulina	De1	0.01	0.017	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Onobrychis_viciifolia	De1	0.06	0.124	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Poa_angustifolia	De1	0.06	0.134	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Primula_veris	De1	0.07	0.153	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Prunella_vulgaris	De1	0.01	0.015	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Saxifraga_granulata	De1	0	0.007	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Silene_flos-cuculi	De1	0.01	0.019	1	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
Thymus_pulegioides	De1	0.01	0.016	0	77	NA	D	c	3	Robust	4	NA	Demolition	30	Acid	6.1	4.5	26	33.5	54.8	63	65.7	58.1	0	10	10	0.5
